season_week,QB_points,WR1_points,WR2_points,WR3_points,RB1_points,RB2_points,TE_points,W/R/T_points,DEF_points,BN1_points,BN2_points,BN3_points,BN4_points,BN5_points,BN6_points,BN7_points,W/R/T position,WR_total_points,RB_total_points,TE_total_points,BN_points,manager,win,points_for
Kyle|2015|15,17.4,15.6,5.4,0.0,19.4,15.5,3.1,4.1,21.0,0.0,5.7,10.4,0.9,13.9,0.0,0.0,RB,21.0,39.0,3.1,30.9,Kyle,0,111.0
Buddy|2015|1,10.23,23.8,7.3,0.0,4.1,8.2,5.3,1.3,5.0,8.5,12.1,3.3,0.0,0.0,0.0,0.0,WR,31.1,12.299999999999999,5.3,23.900000000000002,Buddy,0,71.23
Buddy|2015|2,20.67,31.0,8.3,0.0,4.6,9.8,7.2,16.4,11.5,7.6,4.8,6.9,0.0,0.0,0.0,0.0,WR,39.3,14.4,7.2,19.299999999999997,Buddy,0,112.97
Buddy|2015|3,11.8,16.3,11.4,0.0,21.9,5.2,1.2,0.0,12.5,3.2,1.4,0.0,0.0,6.0,0.0,0.0,WR,27.700000000000003,27.099999999999998,1.2,10.6,Buddy,1,80.8
Buddy|2015|4,10.0,5.7,4.5,0.0,9.2,11.9,3.7,12.4,18.5,14.9,3.5,0.0,0.0,19.3,0.0,0.0,WR,10.2,21.1,3.7,37.7,Buddy,0,79.4
Buddy|2015|5,26.2,6.0,1.8,0.0,15.8,14.8,3.0,19.2,22.5,23.9,4.0,0.0,0.0,0.0,0.0,0.0,WR,27.0,30.6,3.0,27.9,Buddy,1,117.8
Buddy|2015|6,14.27,3.9,6.1,0.0,10.4,6.4,17.4,5.7,10.0,0.0,17.3,0.0,7.4,0.0,0.0,0.0,WR,10.0,16.8,17.4,24.700000000000003,Buddy,1,74.67
Buddy|2015|7,25.7,16.0,10.1,0.0,10.0,18.9,0.9,13.1,17.0,8.4,0.0,9.0,0.0,0.0,0.0,0.0,TE,26.1,28.9,14.0,17.4,Buddy,1,119.2
Buddy|2015|8,4.9,13.7,23.5,0.0,9.7,9.7,14.8,23.9,4.5,0.0,0.0,0.0,3.0,1.6,0.0,0.0,WR,61.1,19.4,14.8,4.6,Buddy,1,108.2
Buddy|2015|9,9.0,37.1,15.1,0.0,16.7,11.6,4.5,10.1,1.0,0.0,2.9,4.2,2.0,0.0,0.0,0.0,WR,62.300000000000004,28.299999999999997,4.5,9.1,Buddy,1,119.1
Buddy|2015|10,14.03,31.9,25.4,0.0,9.2,3.6,15.5,3.3,7.0,0.0,3.3,4.3,3.4,2.5,0.0,0.0,WR,60.599999999999994,12.799999999999999,15.5,13.5,Buddy,1,122.93
Buddy|2015|11,13.57,0.6,15.9,0.0,9.7,8.5,11.3,16.7,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,16.5,34.9,11.3,0.0,Buddy,0,97.27
Buddy|2015|12,19.7,6.0,8.1,0.0,10.2,4.7,12.6,14.6,5.5,22.1,5.9,18.6,9.0,0.0,0.0,0.0,RB,14.1,29.5,12.6,55.6,Buddy,1,82.4
Buddy|2015|13,7.97,19.4,33.8,0.0,21.6,1.4,8.4,8.5,9.0,16.9,7.3,4.3,2.2,13.8,0.0,0.0,TE,53.199999999999996,23.0,16.9,44.5,Buddy,0,116.07
Buddy|2015|14,16.23,4.4,12.2,0.0,6.8,6.4,13.9,16.9,9.5,14.27,0.0,5.3,7.4,2.6,0.0,0.0,TE,16.6,13.2,30.799999999999997,29.57,Buddy,0,91.33
Buddy|2015|15,23.73,23.4,38.9,0.0,6.4,15.2,10.9,10.4,17.5,0.0,12.6,20.8,10.7,8.4,0.0,0.0,TE,62.3,21.6,21.3,52.49999999999999,Buddy,1,148.93
Pat|2015|1,13.47,12.3,7.2,0.0,18.8,11.8,14.0,4.4,11.5,4.5,0.0,7.8,23.63,0.0,0.0,0.0,WR,23.9,30.6,14.0,35.93,Pat,0,100.97
Pat|2015|2,20.67,20.4,8.9,0.0,16.7,15.4,6.8,0.4,7.5,6.5,6.7,11.5,19.97,7.8,0.0,0.0,RB,29.299999999999997,32.5,6.8,52.47,Pat,1,97.77
Pat|2015|3,14.63,15.4,6.7,0.0,28.7,9.8,3.5,2.4,15.0,27.7,11.4,12.2,15.47,9.2,0.0,0.0,TE,22.1,38.5,5.9,75.97,Pat,1,104.63
Pat|2015|4,12.57,12.9,3.9,0.0,17.5,12.2,18.8,10.2,14.5,1.7,0.0,12.8,12.63,0.0,0.0,0.0,WR,27.0,29.7,18.8,27.130000000000003,Pat,0,107.07
Pat|2015|5,11.2,6.9,5.1,0.0,8.9,12.6,5.2,11.3,10.5,0.0,7.4,15.6,17.27,0.0,0.0,0.0,WR,23.3,21.5,5.2,40.269999999999996,Pat,0,72.7
Pat|2015|6,12.93,16.4,0.0,0.0,13.8,22.9,8.9,4.7,3.5,17.33,0.0,0.0,0.0,6.5,0.0,0.0,TE,16.4,36.7,13.600000000000001,23.83,Pat,0,83.13
Pat|2015|7,9.83,29.0,7.9,0.0,-0.3,5.6,5.1,21.8,27.5,17.37,0.0,0.0,2.5,13.5,0.0,0.0,WR,58.7,5.3,5.1,33.370000000000005,Pat,1,111.43
Pat|2015|8,27.07,2.0,7.0,0.0,7.9,4.4,4.7,7.3,16.5,0.0,21.3,6.1,12.2,21.4,0.0,0.0,WR,16.3,12.3,4.7,60.99999999999999,Pat,1,84.87
Pat|2015|9,29.87,2.5,5.2,0.0,17.9,9.1,9.1,18.3,6.0,10.7,15.7,0.0,6.7,0.0,0.0,0.0,WR,26.0,27.0,9.1,33.1,Pat,0,103.47
Pat|2015|10,13.2,6.5,3.7,0.0,14.7,10.4,3.3,10.4,6.0,4.57,0.0,0.0,17.9,4.1,0.0,0.0,WR,20.6,25.1,3.3,26.57,Pat,0,79.2
Pat|2015|11,23.67,3.1,16.2,0.0,6.6,18.6,3.6,0.9,10.0,13.4,0.0,2.1,21.47,14.4,0.0,0.0,WR,20.2,25.200000000000003,3.6,51.37,Pat,1,89.67
Pat|2015|12,15.63,23.5,5.3,0.0,2.7,6.7,9.4,15.0,2.5,0.0,31.9,0.0,0.0,5.4,0.0,0.0,WR,43.8,9.4,9.4,37.3,Pat,0,86.23
Pat|2015|13,19.87,5.1,16.9,0.0,5.4,4.0,4.1,8.2,5.5,1.9,32.23,1.9,22.5,8.7,0.0,0.0,WR,30.2,9.4,4.1,67.22999999999999,Pat,0,75.57
Pat|2015|14,18.63,15.2,7.6,0.0,5.3,8.2,4.6,0.0,18.0,18.6,30.33,0.0,25.5,10.4,0.0,0.0,WR,22.799999999999997,13.5,4.6,84.83000000000001,Pat,1,85.53
Pat|2015|15,13.13,4.4,-1.2,0.0,7.1,8.7,0.0,27.0,6.0,0.0,10.9,24.9,0.0,23.5,0.0,0.0,WR,30.2,15.799999999999999,0.0,59.3,Pat,0,72.13
Pat|2015|16,14.83,8.4,1.4,0.0,6.3,19.2,4.9,2.0,21.5,0.0,0.0,0.0,17.43,0.0,0.0,0.0,WR,11.8,25.5,4.9,17.43,Pat,0,83.03
Nick|2015|1,15.1,10.5,16.7,0.0,16.0,11.2,3.6,11.2,25.0,10.4,12.1,0.0,0.8,7.7,0.0,0.0,RB,27.2,38.4,3.6,31.0,Nick,1,116.8
Nick|2015|2,6.73,24.7,15.6,0.0,8.0,7.0,10.8,3.4,6.5,11.3,17.53,0.0,6.4,6.8,0.0,0.0,RB,40.3,18.4,10.8,42.03,Nick,0,94.23
Nick|2015|3,13.77,11.7,11.6,0.0,29.5,5.6,4.7,8.9,6.0,0.0,7.2,7.2,8.8,15.5,0.0,0.0,WR,32.199999999999996,35.1,4.7,38.7,Nick,0,95.27
Nick|2015|4,0.0,8.3,8.9,0.0,8.6,16.2,6.3,15.0,19.5,5.8,4.9,6.77,15.7,5.4,0.0,0.0,WR,32.2,24.799999999999997,6.3,38.57,Nick,1,93.8
Nick|2015|5,4.47,15.6,6.6,0.0,9.3,8.7,12.5,21.5,5.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,RB,22.2,39.5,12.5,6.1,Nick,0,87.17
Nick|2015|6,25.9,18.9,14.1,0.0,7.8,20.1,4.4,2.8,1.5,31.2,0.0,11.3,24.2,7.0,0.0,0.0,WR,33.0,27.900000000000002,4.4,73.7,Nick,1,101.5
Nick|2015|7,21.8,23.3,8.0,0.0,8.0,1.9,3.8,2.4,10.5,11.3,0.0,17.03,0.0,13.0,0.0,0.0,WR,31.3,9.9,3.8,41.33,Nick,1,83.2
Nick|2015|8,12.2,9.1,3.2,0.0,9.5,2.8,2.7,15.4,13.0,17.2,0.0,0.0,0.0,7.73,0.0,0.0,WR,12.3,12.3,2.7,24.93,Nick,0,82.9
Nick|2015|9,31.6,14.5,9.0,0.0,18.9,29.6,4.7,0.6,11.5,5.2,6.9,0.0,0.0,26.8,0.0,0.0,WR,23.5,48.5,4.7,38.900000000000006,Nick,1,121.4
Nick|2015|10,19.53,15.3,2.0,0.0,18.4,18.3,10.3,2.9,12.5,6.0,17.2,5.1,4.2,0.0,0.0,0.0,WR,20.2,36.7,10.3,32.5,Nick,1,103.23
Nick|2015|11,29.8,8.6,5.8,0.0,21.3,6.5,2.2,5.4,20.0,10.7,0.0,0.0,0.0,2.3,0.0,0.0,WR,19.799999999999997,27.8,2.2,13.0,Nick,1,103.6
Nick|2015|12,15.6,29.4,5.0,0.0,15.6,2.8,7.0,11.1,24.5,30.8,0.0,2.9,3.8,5.8,0.0,0.0,RB,34.4,29.5,7.0,43.3,Nick,1,112.0
Nick|2015|13,33.93,1.5,18.4,0.0,11.2,10.3,0.0,17.1,5.0,7.9,7.9,7.3,7.4,0.2,0.0,0.0,RB,19.9,38.6,0.0,30.7,Nick,1,106.93
Nick|2015|14,21.23,15.4,16.7,0.0,12.9,20.9,12.3,6.1,26.0,7.7,6.6,6.8,8.5,11.5,0.0,0.0,RB,32.1,39.9,12.3,41.1,Nick,1,135.03
Nick|2015|15,39.33,9.4,25.6,0.0,4.2,3.4,17.8,4.7,1.5,10.9,1.9,15.2,12.8,6.4,0.0,0.0,RB,35.0,12.3,17.8,47.199999999999996,Nick,1,114.93
Nick|2015|16,13.33,14.6,10.9,0.0,15.2,14.7,16.7,5.5,10.5,4.3,0.0,8.5,0.0,5.6,0.0,0.0,RB,25.5,35.4,16.7,18.4,Nick,1,105.43
Frags|2015|1,11.33,15.2,0.0,0.0,10.2,8.0,6.1,12.6,8.5,0.0,0.0,0.0,-0.1,15.9,0.0,0.0,WR,27.799999999999997,18.2,6.1,15.8,Frags,0,79.93
Frags|2015|2,26.1,19.6,15.0,0.0,13.1,6.7,7.2,7.0,15.5,3.2,0.0,0.8,19.0,5.1,0.0,0.0,WR,41.6,19.8,7.2,28.1,Frags,1,115.2
Frags|2015|3,27.8,18.9,4.4,0.0,9.1,22.7,4.0,7.7,32.0,8.0,0.0,6.1,18.07,6.3,0.0,0.0,WR,30.999999999999996,31.799999999999997,4.0,38.47,Frags,0,138.6
Frags|2015|4,15.23,16.3,12.3,0.0,24.5,4.1,2.1,26.6,5.0,0.0,0.0,13.3,0.0,4.3,0.0,0.0,WR,55.2,28.6,2.1,17.6,Frags,1,114.63
Frags|2015|5,12.13,15.3,9.8,0.0,20.7,1.8,8.5,11.7,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,36.8,22.5,8.5,0.0,Frags,0,101.93
Frags|2015|6,17.97,9.7,18.6,0.0,8.8,16.4,6.3,18.8,5.0,22.6,6.0,2.7,14.4,12.8,0.0,0.0,RB,28.3,44.0,6.3,58.5,Frags,0,112.57
Frags|2015|7,12.57,1.1,8.7,0.0,15.7,10.4,8.8,37.1,13.5,14.5,7.3,1.7,12.87,0.0,0.0,0.0,RB,9.799999999999999,63.2,8.8,36.37,Frags,1,114.87
Frags|2015|8,16.37,15.3,0.0,0.0,6.8,0.0,0.0,11.9,10.0,1.6,9.2,0.0,0.0,0.0,0.0,0.0,RB,15.3,18.7,0.0,10.799999999999999,Frags,0,64.87
Frags|2015|9,19.8,12.4,7.0,0.0,21.2,1.0,0.0,3.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,19.4,25.8,0.0,0.0,Frags,0,75.0
Frags|2015|10,23.0,9.8,14.2,0.0,12.6,11.5,12.2,0.0,7.0,0.0,5.9,13.0,16.3,-0.3,0.0,0.0,WR,24.0,24.1,12.2,34.900000000000006,Frags,1,98.8
Frags|2015|11,7.73,13.2,26.3,0.0,4.9,0.0,12.6,12.7,7.5,0.0,13.4,1.0,1.2,1.5,0.0,0.0,WR,52.2,4.9,12.6,17.1,Frags,1,92.43
Frags|2015|12,10.57,29.6,6.1,0.0,10.0,0.1,3.5,2.2,12.0,2.1,12.4,0.0,0.0,4.5,0.0,0.0,WR,37.900000000000006,10.1,3.5,19.0,Frags,0,76.57
Frags|2015|13,5.73,25.1,17.3,0.0,6.5,18.0,1.2,14.3,10.0,18.0,4.4,8.8,0.0,0.0,0.0,0.0,WR,56.7,24.5,1.2,31.2,Frags,0,102.63
Frags|2015|14,17.0,21.5,6.7,0.0,24.3,14.8,0.0,15.8,14.5,11.5,1.8,2.8,0.0,0.0,0.0,0.0,WR,44.0,39.1,0.0,16.1,Frags,1,121.6
Frags|2015|15,11.8,9.4,13.4,0.0,4.1,42.9,0.0,11.3,18.5,4.0,1.6,2.7,0.0,0.0,0.0,0.0,WR,34.1,47.0,0.0,8.3,Frags,1,115.4
Frags|2015|16,11.3,27.5,21.2,0.0,-0.9,20.2,0.0,10.0,37.0,9.0,3.3,7.9,0.0,0.0,0.0,0.0,WR,58.7,19.3,0.0,20.200000000000003,Frags,1,129.8
Jones|2015|1,14.63,12.3,10.3,0.0,6.7,16.4,9.3,9.3,7.0,0.0,9.6,2.3,15.8,3.6,0.0,0.0,WR,31.900000000000002,23.099999999999998,9.3,31.3,Jones,1,87.93
Jones|2015|2,16.0,15.6,1.7,0.0,17.2,2.3,7.7,5.3,12.0,0.0,22.27,0.0,11.2,5.7,0.0,0.0,WR,22.6,19.5,7.7,39.17,Jones,1,90.8
Jones|2015|3,20.2,31.8,3.4,0.0,24.6,11.2,3.1,6.4,12.5,0.0,4.83,1.7,12.6,2.5,0.0,0.0,WR,41.6,35.8,3.1,21.63,Jones,1,124.2
Jones|2015|4,12.43,6.9,11.1,0.0,17.4,5.4,4.2,18.3,3.5,2.9,0.0,8.03,8.4,0.0,0.0,0.0,WR,36.3,22.799999999999997,4.2,19.33,Jones,0,86.23
Jones|2015|5,4.47,3.8,3.4,0.0,0.0,5.4,0.0,0.0,18.5,0.0,0.0,0.0,17.03,2.0,0.0,0.0,WR,7.199999999999999,5.4,0.0,19.03,Jones,0,47.07
Jones|2015|6,14.83,4.8,3.3,0.0,7.4,5.2,10.5,24.7,23.0,0.0,0.0,0.0,20.33,13.5,0.0,0.0,WR,32.8,12.600000000000001,10.5,33.83,Jones,0,101.73
Jones|2015|7,8.07,5.6,13.4,0.0,4.3,12.5,3.3,24.7,8.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,TE,19.0,16.8,28.0,4.13,Jones,1,89.37
Jones|2015|8,16.43,0.0,22.6,0.0,0.3,11.9,4.4,6.7,24.0,18.6,0.0,0.0,8.2,0.0,0.0,0.0,WR,29.3,12.200000000000001,4.4,26.8,Jones,0,95.33
Jones|2015|9,14.3,20.1,17.9,0.0,19.3,2.0,1.1,9.3,15.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,TE,38.0,21.3,10.4,0.9,Jones,0,104.5
Jones|2015|10,9.87,7.5,26.8,0.0,4.5,4.8,16.4,12.2,10.5,0.0,1.0,2.7,0.0,0.0,0.0,0.0,WR,46.5,9.3,16.4,3.7,Jones,1,101.07
Jones|2015|11,16.03,9.4,20.5,0.0,4.5,0.0,5.6,2.0,2.5,0.0,9.1,0.6,0.0,11.1,0.0,0.0,WR,31.9,4.5,5.6,20.799999999999997,Jones,1,67.53
Jones|2015|12,6.57,9.4,8.1,0.0,7.5,16.4,13.8,0.0,2.0,15.2,1.9,2.3,0.0,15.3,0.0,0.0,WR,17.5,23.9,13.8,34.7,Jones,0,68.27
Jones|2015|13,10.37,4.8,13.3,0.0,5.2,29.0,4.8,5.6,7.5,0.0,4.0,13.9,0.9,5.3,0.0,0.0,RB,18.1,39.800000000000004,4.8,24.099999999999998,Jones,0,82.57
Jones|2015|14,2.37,13.0,11.3,0.0,8.9,6.3,22.5,9.7,2.0,0.0,8.5,18.7,4.0,11.7,0.0,0.0,RB,24.3,24.9,22.5,42.9,Jones,0,83.57
Jones|2015|15,10.2,8.3,22.3,0.0,-0.2,4.0,23.9,9.5,2.5,10.0,0.0,16.1,1.0,5.2,0.0,0.0,WR,40.1,3.8,23.9,32.300000000000004,Jones,0,94.0
Ricky|2016|1,15.1,18.4,30.4,0.0,11.7,8.1,5.7,7.8,10.0,6.5,0.0,11.8,1.4,13.5,0.0,0.0,WR,56.599999999999994,19.799999999999997,5.7,33.2,Ricky,0,108.7
Ricky|2016|2,15.03,16.0,10.3,0.0,12.7,7.6,17.3,15.7,13.0,2.3,8.1,0.0,7.9,12.5,0.0,0.0,WR,42.0,20.299999999999997,17.3,30.799999999999997,Ricky,1,114.63
Ricky|2016|3,2.33,24.2,12.6,0.0,17.0,19.7,16.5,24.1,5.0,0.0,0.0,15.8,10.6,5.2,0.0,0.0,RB,36.8,60.800000000000004,16.5,31.599999999999998,Ricky,1,125.93
Ricky|2016|4,19.03,8.4,3.0,0.0,22.2,19.5,14.0,17.5,1.5,4.4,0.0,5.0,8.6,0.0,0.0,0.0,RB,11.4,59.2,14.0,18.0,Ricky,1,109.63
Ricky|2016|5,26.93,17.9,2.4,0.0,30.6,3.2,14.1,3.6,20.5,8.0,0.0,0.0,2.5,12.7,0.0,0.0,WR,23.9,33.800000000000004,14.1,23.2,Ricky,1,128.73
Ricky|2016|6,24.73,5.3,16.8,0.0,18.4,7.0,2.6,20.8,10.0,4.5,13.5,15.4,0.0,2.2,0.0,0.0,RB,22.1,46.2,2.6,35.6,Ricky,1,112.63
Ricky|2016|7,16.7,1.7,25.6,0.0,14.2,7.0,17.9,5.3,2.0,0.0,5.7,0.0,8.0,0.6,0.0,0.0,RB,27.3,26.5,17.9,14.299999999999999,Ricky,0,94.4
Ricky|2016|8,28.0,8.0,7.0,0.0,10.7,16.8,9.8,-1.5,5.0,2.9,0.0,0.0,5.6,14.7,0.0,0.0,RB,15.0,26.0,9.8,23.2,Ricky,0,90.3
Ricky|2016|9,19.57,32.5,0.0,0.0,21.2,30.1,12.7,6.1,11.0,12.5,7.7,0.0,0.0,6.2,0.0,0.0,RB,32.5,57.4,12.7,26.4,Ricky,1,138.17
Ricky|2016|10,8.23,8.6,14.5,0.0,39.9,7.3,22.9,14.4,11.0,10.0,3.1,12.7,11.9,3.1,0.0,0.0,WR,37.5,47.199999999999996,22.9,40.8,Ricky,1,137.33
Ricky|2016|11,26.53,13.5,19.9,0.0,14.7,31.7,5.6,1.9,7.5,6.8,15.6,9.0,4.5,5.6,0.0,0.0,TE,33.4,46.4,7.5,41.5,Ricky,1,125.83
Ricky|2016|12,16.13,26.4,4.0,0.0,25.0,5.2,12.5,29.2,12.5,13.7,9.3,1.2,0.0,1.2,0.0,0.0,RB,30.4,59.4,12.5,25.4,Ricky,0,138.43
Ricky|2016|13,13.07,6.3,8.3,0.0,17.5,6.3,1.4,0.1,18.0,7.8,0.0,13.7,11.9,6.9,0.0,0.0,RB,14.600000000000001,23.900000000000002,1.4,40.3,Ricky,0,82.97
Ricky|2016|14,23.43,6.2,11.7,0.0,10.7,15.8,4.8,2.8,10.0,7.7,16.1,0.0,16.2,7.5,0.0,0.0,RB,17.9,29.3,4.8,47.5,Ricky,0,87.43
Ricky|2016|15,4.17,7.9,9.3,0.0,25.3,13.5,11.0,3.3,6.0,11.0,8.5,29.3,10.2,7.0,0.0,0.0,RB,17.200000000000003,42.099999999999994,11.0,66.0,Ricky,0,88.97
Pat|2016|1,22.23,4.7,10.9,0.0,18.0,32.1,0.0,3.2,10.5,4.9,25.3,4.6,0.0,7.03,0.0,0.0,WR,18.8,50.1,0.0,41.830000000000005,Pat,1,109.13
Pat|2016|2,14.0,13.1,6.1,0.0,29.9,21.2,5.7,8.5,16.5,11.9,6.5,5.8,0.0,0.0,0.0,0.0,RB,19.2,59.599999999999994,5.7,24.2,Pat,1,126.0
Pat|2016|3,25.03,27.4,0.0,0.0,7.4,6.4,10.1,8.3,7.0,4.2,9.2,21.7,0.0,0.0,0.0,0.0,RB,27.4,22.1,10.1,35.099999999999994,Pat,1,105.13
Pat|2016|4,16.47,13.7,1.8,0.0,5.3,7.8,9.2,16.9,12.0,7.4,0.0,8.5,0.0,0.0,0.0,0.0,WR,32.4,13.1,9.2,15.9,Pat,1,88.67
Pat|2016|5,14.13,28.1,21.4,0.0,7.0,23.2,10.1,8.8,5.5,14.97,0.0,0.0,0.0,0.0,0.0,0.0,RB,49.5,39.0,10.1,14.97,Pat,1,121.73
Pat|2016|6,9.5,6.4,8.5,0.0,2.9,2.7,7.4,4.0,0.5,1.0,0.0,15.83,0.0,0.0,0.0,0.0,WR,18.9,5.6,7.4,16.83,Pat,0,50.9
Pat|2016|7,21.57,22.8,5.4,0.0,27.4,5.9,9.6,2.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,30.500000000000004,33.3,9.6,0.0,Pat,1,115.47
Pat|2016|8,31.2,2.5,8.8,0.0,22.8,11.8,5.7,5.2,24.0,23.3,0.0,24.37,0.0,5.5,0.0,0.0,WR,16.5,34.6,5.7,53.17,Pat,0,121.5
Pat|2016|9,24.2,11.2,7.1,0.0,16.2,8.1,3.8,8.6,12.0,3.5,0.1,22.23,11.5,9.0,0.0,0.0,RB,18.299999999999997,32.9,3.8,46.33,Pat,0,97.7
Pat|2016|10,25.07,3.5,10.3,0.0,11.9,11.6,1.3,7.3,8.5,8.7,0.0,0.0,0.0,12.0,0.0,0.0,WR,21.1,23.5,1.3,20.7,Pat,0,85.47
Pat|2016|11,26.0,8.4,18.2,0.0,2.6,12.3,9.3,6.7,10.5,0.0,0.0,4.9,0.0,4.0,0.0,0.0,WR,33.300000000000004,14.9,9.3,8.9,Pat,1,97.0
Pat|2016|12,21.03,6.7,6.9,0.0,8.3,6.5,1.6,15.7,7.0,1.6,7.9,0.9,0.0,15.5,0.0,0.0,WR,29.3,14.8,1.6,25.9,Pat,0,80.73
Pat|2016|13,14.57,19.1,2.9,0.0,10.2,9.4,20.0,6.3,4.5,0.0,0.0,13.9,22.3,0.0,0.0,0.0,WR,28.3,19.6,20.0,36.2,Pat,0,93.47
Pat|2016|15,10.3,6.0,5.7,0.0,0.0,0.0,9.7,2.1,10.0,0.0,3.3,11.9,4.5,22.5,0.0,0.0,WR,13.799999999999999,0.0,9.7,42.2,Pat,0,52.3
Pat|2016|16,34.87,13.5,2.2,0.0,0.0,13.3,0.0,3.8,7.0,0.0,0.0,1.7,6.7,4.8,0.0,0.0,WR,19.5,13.3,0.0,13.2,Pat,1,86.17
Tim|2016|1,10.2,28.6,7.4,0.0,27.9,6.9,14.9,13.2,6.0,9.1,6.7,21.13,11.4,4.8,0.0,0.0,WR,49.2,34.8,14.9,53.129999999999995,Tim,1,122.1
Tim|2016|2,8.87,5.9,5.4,0.0,16.8,3.9,9.1,11.1,8.5,7.4,26.4,24.2,3.5,6.1,0.0,0.0,WR,22.4,20.7,9.1,67.6,Tim,0,83.57
Tim|2016|3,12.4,20.0,7.2,0.0,4.6,1.9,2.3,14.2,20.0,28.2,21.7,18.3,4.2,0.0,0.0,0.0,WR,41.4,6.5,2.3,72.4,Tim,0,86.1
Tim|2016|4,21.8,20.4,4.8,0.0,11.7,8.7,0.0,30.3,5.5,18.8,7.1,32.17,13.2,0.0,0.0,0.0,WR,55.5,20.4,0.0,71.27,Tim,1,108.2
Tim|2016|5,13.2,18.3,10.5,0.0,7.7,1.2,0.0,12.2,13.0,10.9,0.0,14.2,0.0,3.6,0.0,0.0,WR,41.0,8.9,0.0,28.700000000000003,Tim,1,77.1
Tim|2016|6,8.7,6.5,6.0,0.0,9.1,22.6,3.8,2.0,7.5,3.6,4.6,19.37,1.2,2.2,0.0,0.0,WR,14.5,31.700000000000003,3.8,30.97,Tim,0,70.7
Tim|2016|7,5.7,15.4,10.6,0.0,16.7,10.2,9.5,19.6,4.5,0.0,26.2,11.9,7.4,0.0,0.0,0.0,WR,45.6,26.9,9.5,45.5,Tim,0,92.2
Tim|2016|8,22.5,8.8,11.9,0.0,3.9,13.8,10.3,14.8,3.5,7.53,0.0,0.0,7.5,4.8,0.0,0.0,WR,35.5,17.7,10.3,19.830000000000002,Tim,0,100.0
Tim|2016|9,24.47,7.2,18.0,0.0,3.0,1.6,3.1,3.7,5.5,0.0,1.0,0.0,24.4,0.0,0.0,0.0,WR,28.9,4.6,3.1,25.4,Tim,0,73.07
Tim|2016|10,10.9,7.9,27.4,0.0,-0.1,0.0,11.4,10.6,3.5,0.0,0.0,5.7,24.2,0.0,0.0,0.0,RB,35.3,10.5,11.4,29.9,Tim,0,75.6
Tim|2016|11,22.97,11.6,1.0,0.0,15.3,0.9,2.7,7.3,9.5,0.0,0.0,0.0,0.0,10.5,0.0,0.0,RB,12.6,23.5,2.7,10.5,Tim,1,81.27
Tim|2016|12,8.03,29.6,15.0,0.0,4.2,1.7,0.0,11.2,7.5,0.0,25.7,16.47,1.3,4.0,0.0,0.0,RB,44.6,17.1,0.0,47.47,Tim,0,78.23
Tim|2016|13,14.13,14.4,16.9,0.0,5.5,-0.1,0.0,11.5,14.5,0.0,4.7,14.2,3.4,-3.0,0.0,0.0,RB,31.299999999999997,16.9,0.0,19.299999999999997,Tim,0,77.33
Eric|2016|1,23.83,9.3,11.7,0.0,3.1,14.9,3.5,19.7,13.5,16.13,9.5,0.0,7.6,0.0,0.0,0.0,WR,40.7,18.0,3.5,33.23,Eric,0,100.53
Eric|2016|2,22.13,11.1,3.5,0.0,3.6,7.8,9.0,8.9,4.0,13.77,0.0,6.1,0.0,9.1,0.0,0.0,WR,23.5,11.4,9.0,28.97,Eric,0,71.03
Eric|2016|3,-0.43,7.2,26.0,0.0,3.8,14.5,9.5,6.0,11.0,0.0,0.0,23.93,0.7,8.5,0.0,0.0,WR,39.2,18.3,9.5,33.129999999999995,Eric,0,81.57
Eric|2016|4,9.6,1.2,7.4,0.0,12.7,0.0,1.1,11.7,6.0,0.0,0.0,5.8,10.5,7.5,0.0,0.0,WR,20.299999999999997,12.7,1.1,23.8,Eric,0,52.7
Eric|2016|5,0.0,6.0,0.0,0.0,0.0,0.0,1.8,2.9,2.0,0.0,0.0,0.0,9.0,0.0,17.6,0.0,WR,8.9,0.0,1.8,26.6,Eric,0,21.7
Eric|2016|6,9.0,5.8,4.6,0.0,3.1,0.0,13.3,0.0,1.0,0.0,5.1,9.9,2.6,0.0,26.4,0.0,WR,10.399999999999999,3.1,13.3,44.0,Eric,0,45.3
Eric|2016|7,11.2,8.5,8.0,0.0,3.3,0.0,18.3,0.0,14.5,0.0,9.9,6.5,6.3,0.0,15.07,0.0,WR,16.5,3.3,18.3,37.769999999999996,Eric,0,67.3
Eric|2016|8,19.1,11.7,0.0,0.0,7.6,0.0,4.6,0.0,5.5,0.0,7.1,19.3,11.3,0.0,12.0,0.0,WR,11.7,7.6,4.6,49.7,Eric,0,54.5
Eric|2016|9,0.0,0.0,5.1,0.0,13.0,0.0,8.6,0.0,3.5,0.0,11.9,0.0,16.0,0.0,13.3,0.0,WR,5.1,13.0,8.6,41.2,Eric,0,30.2
Eric|2016|10,12.13,11.4,0.0,0.0,7.4,0.0,0.0,0.0,10.5,0.0,26.9,1.3,14.3,0.0,0.0,0.0,WR,11.4,7.4,0.0,42.5,Eric,0,45.93
