week,team_name,season_id,manager_name,opponent_team_name,opponent_season_id,opponent_name,projected_points_for,points_for,projected_points_against,points_against,season
3,b'Thunder Crotches',12,--hidden--,b'#1 Patriots Fan',6,--hidden--,119.42,92.02,103.37,124.12,2021
4,b'Thunder Crotches',12,--hidden--,b'Immortal Duffmen',2,--hidden--,124.37,124.42,116.59,116.52,2021
5,b'Thunder Crotches',12,--hidden--,"b""We're Back""",13,--hidden--,120.78,175.28,112.16,158.24,2021
6,b'Thunder Crotches',12,--hidden--,b'who invited canada',14,--hidden--,114.26,132.9,106.47,114.54,2021
7,b'Thunder Crotches',12,--hidden--,b'The Twelve Apostles',10,--hidden--,117.68,119.24,112.35,74.94,2021
8,b'Thunder Crotches',12,--hidden--,b'Thug Bungalow',11,--hidden--,114.9,110.0,110.88,84.66,2021
9,b'Thunder Crotches',12,--hidden--,b'The fishingtons',8,--hidden--,101.06,144.78,123.37,103.36,2021
10,b'Thunder Crotches',12,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,116.13,83.44,130.7,121.38,2021
11,b'Thunder Crotches',12,--hidden--,b'The Scientist',9,--hidden--,105.9,119.54,120.57,109.32,2021
12,b'Thunder Crotches',12,--hidden--,b'SuperCam That Ho',7,--hidden--,114.16,105.3,111.51,75.9,2021
13,b'Thunder Crotches',12,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,125.67,131.82,110.53,93.24,2021
14,b'Thunder Crotches',12,--hidden--,"b""John Brown's Army""",4,--hidden--,111.12,100.84,112.13,115.9,2021
16,b'Thunder Crotches',12,--hidden--,b'Saquon These Nuts',5,--hidden--,131.7,114.9,115.0,136.9,2021
17,b'Thunder Crotches',12,--hidden--,b'The fishingtons',8,--hidden--,123.14,163.34,129.44,104.8,2021
1,"b""We're Back""",13,--hidden--,b'Immortal Duffmen',2,--hidden--,120.94,112.26,131.82,128.46,2021
2,"b""We're Back""",13,--hidden--,"b""John Brown's Army""",4,--hidden--,127.89,120.14,122.51,88.72,2021
3,"b""We're Back""",13,--hidden--,b'Saquon These Nuts',5,--hidden--,121.95,137.18,124.23,104.08,2021
4,"b""We're Back""",13,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,129.46,109.06,115.32,127.16,2021
5,"b""We're Back""",13,--hidden--,b'Thunder Crotches',12,--hidden--,112.16,158.24,120.78,175.28,2021
6,"b""We're Back""",13,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,119.47,106.58,120.15,108.7,2021
7,"b""We're Back""",13,--hidden--,b'The Scientist',9,--hidden--,114.24,120.94,94.84,102.2,2021
8,"b""We're Back""",13,--hidden--,b'The Twelve Apostles',10,--hidden--,105.33,98.8,110.97,112.1,2021
9,"b""We're Back""",13,--hidden--,b'SuperCam That Ho',7,--hidden--,117.29,94.24,111.94,99.84,2021
10,"b""We're Back""",13,--hidden--,b'Thug Bungalow',11,--hidden--,110.74,105.6,135.19,108.58,2021
11,"b""We're Back""",13,--hidden--,b'The fishingtons',8,--hidden--,114.23,70.78,130.8,120.36,2021
12,"b""We're Back""",13,--hidden--,b'#1 Patriots Fan',6,--hidden--,122.61,114.54,113.39,103.3,2021
13,"b""We're Back""",13,--hidden--,b'Immortal Duffmen',2,--hidden--,110.0,115.32,111.79,115.92,2021
14,"b""We're Back""",13,--hidden--,b'who invited canada',14,--hidden--,115.25,128.12,106.02,121.48,2021
15,"b""We're Back""",13,--hidden--,b'SuperCam That Ho',7,--hidden--,125.6,125.16,104.18,62.1,2021
16,"b""We're Back""",13,--hidden--,"b""John Brown's Army""",4,--hidden--,116.85,123.08,117.67,106.04,2021
17,"b""We're Back""",13,--hidden--,b'The Twelve Apostles',10,--hidden--,128.24,125.6,120.64,130.16,2021
1,b'who invited canada',14,--hidden--,b'#1 Patriots Fan',6,--hidden--,125.06,135.94,120.8,92.86,2021
2,b'who invited canada',14,--hidden--,b'Immortal Duffmen',2,--hidden--,119.11,121.82,111.89,109.2,2021
3,b'who invited canada',14,--hidden--,b'The Scientist',9,--hidden--,130.48,89.42,130.76,130.58,2021
4,b'who invited canada',14,--hidden--,b'SuperCam That Ho',7,--hidden--,110.32,59.0,123.84,111.14,2021
5,b'who invited canada',14,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,111.11,96.7,115.77,94.58,2021
6,b'who invited canada',14,--hidden--,b'Thunder Crotches',12,--hidden--,106.47,114.54,114.26,132.9,2021
7,b'who invited canada',14,--hidden--,b'Thug Bungalow',11,--hidden--,104.7,113.76,109.06,122.76,2021
8,b'who invited canada',14,--hidden--,b'Saquon These Nuts',5,--hidden--,123.5,127.6,130.95,134.46,2021
9,b'who invited canada',14,--hidden--,b'The Twelve Apostles',10,--hidden--,109.52,83.76,120.34,101.24,2021
10,b'who invited canada',14,--hidden--,b'#1 Patriots Fan',6,--hidden--,120.71,77.72,105.92,101.34,2021
11,b'who invited canada',14,--hidden--,"b""John Brown's Army""",4,--hidden--,119.32,88.56,113.27,113.38,2021
12,b'who invited canada',14,--hidden--,b'The fishingtons',8,--hidden--,117.59,97.68,114.88,131.1,2021
13,b'who invited canada',14,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,116.49,93.6,109.2,86.86,2021
14,b'who invited canada',14,--hidden--,"b""We're Back""",13,--hidden--,106.02,121.48,115.25,128.12,2021
1,b'The Ice Cold Bruschi',1,--hidden--,b'Immortal Duffmen',2,--hidden--,118.13,86.76,113.27,137.28,2022
2,b'The Ice Cold Bruschi',1,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,114.13,93.84,118.1,130.6,2022
3,b'The Ice Cold Bruschi',1,--hidden--,b'Thug Bungalow',11,--hidden--,117.47,129.9,115.91,103.16,2022
4,b'The Ice Cold Bruschi',1,--hidden--,b'Thunder Crotches',12,--hidden--,113.29,98.32,109.03,103.2,2022
5,b'The Ice Cold Bruschi',1,--hidden--,b'Starr is Born',6,--hidden--,107.05,144.14,105.15,113.68,2022
6,b'The Ice Cold Bruschi',1,--hidden--,b'Saquon These Nuts',5,--hidden--,97.73,61.7,113.1,102.92,2022
7,b'The Ice Cold Bruschi',1,--hidden--,b'The Twelve Apostles',10,--hidden--,104.05,49.38,101.37,111.04,2022
8,b'The Ice Cold Bruschi',1,--hidden--,b'The fishingtons',8,--hidden--,109.07,136.78,96.76,77.78,2022
9,b'The Ice Cold Bruschi',1,--hidden--,b'The Scientist',9,--hidden--,105.15,97.9,86.51,102.0,2022
10,b'The Ice Cold Bruschi',1,--hidden--,"b""John Brown's Army""",4,--hidden--,99.75,100.7,114.32,136.18,2022
11,b'The Ice Cold Bruschi',1,--hidden--,"b""We're Back""",13,--hidden--,101.9,105.9,107.87,123.28,2022
12,b'The Ice Cold Bruschi',1,--hidden--,b'SuperCam That Ho',7,--hidden--,115.94,91.14,104.23,143.96,2022
13,b'The Ice Cold Bruschi',1,--hidden--,b'who invited canada',14,--hidden--,104.28,106.6,118.39,126.86,2022
14,b'The Ice Cold Bruschi',1,--hidden--,b'Immortal Duffmen',2,--hidden--,114.14,95.56,101.63,131.78,2022
15,b'The Ice Cold Bruschi',1,--hidden--,b'Thug Bungalow',11,--hidden--,115.66,98.24,102.55,106.68,2022
16,b'The Ice Cold Bruschi',1,--hidden--,b'Starr is Born',6,--hidden--,106.41,119.88,107.85,121.22,2022
1,b'Immortal Duffmen',2,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,113.27,137.28,118.13,86.76,2022
2,b'Immortal Duffmen',2,--hidden--,b'who invited canada',14,--hidden--,117.03,94.48,115.97,99.58,2022
3,b'Immortal Duffmen',2,--hidden--,b'Starr is Born',6,--hidden--,113.37,106.1,103.88,77.9,2022
4,b'Immortal Duffmen',2,--hidden--,"b""John Brown's Army""",4,--hidden--,112.54,92.92,109.28,106.56,2022
5,b'Immortal Duffmen',2,--hidden--,"b""We're Back""",13,--hidden--,105.91,103.46,107.03,112.16,2022
6,b'Immortal Duffmen',2,--hidden--,b'SuperCam That Ho',7,--hidden--,115.47,134.76,94.12,70.52,2022
7,b'Immortal Duffmen',2,--hidden--,b'Thunder Crotches',12,--hidden--,102.52,90.78,92.28,151.68,2022
8,b'Immortal Duffmen',2,--hidden--,b'The Scientist',9,--hidden--,113.99,95.32,100.03,85.84,2022
9,b'Immortal Duffmen',2,--hidden--,b'Saquon These Nuts',5,--hidden--,106.61,98.7,87.62,69.0,2022
10,b'Immortal Duffmen',2,--hidden--,b'The fishingtons',8,--hidden--,103.21,83.1,97.62,100.4,2022
11,b'Immortal Duffmen',2,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,102.91,96.38,102.14,127.16,2022
12,b'Immortal Duffmen',2,--hidden--,b'Thug Bungalow',11,--hidden--,113.32,106.82,99.88,80.44,2022
13,b'Immortal Duffmen',2,--hidden--,b'The Twelve Apostles',10,--hidden--,106.32,83.42,122.05,125.64,2022
14,b'Immortal Duffmen',2,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,101.63,131.78,114.14,95.56,2022
16,b'Immortal Duffmen',2,--hidden--,b'Thug Bungalow',11,--hidden--,104.7,80.28,107.51,110.56,2022
17,b'Immortal Duffmen',2,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,102.74,87.4,114.38,117.32,2022
1,"b""Jadeveon's Hit Men""",3,--hidden--,b'Thunder Crotches',12,--hidden--,115.27,113.0,112.07,100.16,2022
2,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,118.1,130.6,114.13,93.84,2022
3,"b""Jadeveon's Hit Men""",3,--hidden--,"b""We're Back""",13,--hidden--,111.77,109.98,114.78,92.86,2022
4,"b""Jadeveon's Hit Men""",3,--hidden--,b'SuperCam That Ho',7,--hidden--,114.71,91.16,106.17,104.3,2022
5,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Scientist',9,--hidden--,121.32,120.68,98.37,68.42,2022
6,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Twelve Apostles',10,--hidden--,112.0,103.22,104.73,82.34,2022
7,"b""Jadeveon's Hit Men""",3,--hidden--,"b""John Brown's Army""",4,--hidden--,85.04,66.02,125.67,88.2,2022
8,"b""Jadeveon's Hit Men""",3,--hidden--,b'Starr is Born',6,--hidden--,93.69,85.82,97.47,117.22,2022
9,"b""Jadeveon's Hit Men""",3,--hidden--,b'who invited canada',14,--hidden--,95.63,101.44,110.29,112.88,2022
10,"b""Jadeveon's Hit Men""",3,--hidden--,b'Saquon These Nuts',5,--hidden--,105.4,124.24,87.7,49.42,2022
11,"b""Jadeveon's Hit Men""",3,--hidden--,b'Immortal Duffmen',2,--hidden--,102.14,127.16,102.91,96.38,2022
12,"b""Jadeveon's Hit Men""",3,--hidden--,b'The fishingtons',8,--hidden--,110.7,97.7,117.23,133.3,2022
13,"b""Jadeveon's Hit Men""",3,--hidden--,b'Thug Bungalow',11,--hidden--,99.05,111.42,91.04,115.14,2022
14,"b""Jadeveon's Hit Men""",3,--hidden--,b'Thunder Crotches',12,--hidden--,112.01,104.68,94.86,75.82,2022
16,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Scientist',9,--hidden--,104.68,125.76,104.47,128.56,2022
17,"b""Jadeveon's Hit Men""",3,--hidden--,b'Immortal Duffmen',2,--hidden--,114.38,117.32,102.74,87.4,2022
1,"b""John Brown's Army""",4,--hidden--,b'The Twelve Apostles',10,--hidden--,114.15,123.22,115.84,115.62,2022
2,"b""John Brown's Army""",4,--hidden--,"b""We're Back""",13,--hidden--,117.62,152.02,116.66,106.36,2022
3,"b""John Brown's Army""",4,--hidden--,b'SuperCam That Ho',7,--hidden--,115.17,149.42,106.38,94.56,2022
4,"b""John Brown's Army""",4,--hidden--,b'Immortal Duffmen',2,--hidden--,109.28,106.56,112.54,92.92,2022
5,"b""John Brown's Army""",4,--hidden--,b'Thunder Crotches',12,--hidden--,119.84,126.76,102.5,71.36,2022
6,"b""John Brown's Army""",4,--hidden--,b'who invited canada',14,--hidden--,107.63,114.6,116.26,127.3,2022
7,"b""John Brown's Army""",4,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,125.67,88.2,85.04,66.02,2022
8,"b""John Brown's Army""",4,--hidden--,b'Thug Bungalow',11,--hidden--,118.2,117.92,108.83,118.94,2022
9,"b""John Brown's Army""",4,--hidden--,b'The fishingtons',8,--hidden--,119.89,155.32,103.49,108.44,2022
10,"b""John Brown's Army""",4,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,114.32,136.18,99.75,100.7,2022
11,"b""John Brown's Army""",4,--hidden--,b'Starr is Born',6,--hidden--,119.07,151.76,108.39,84.78,2022
12,"b""John Brown's Army""",4,--hidden--,b'The Twelve Apostles',10,--hidden--,126.12,102.86,107.69,159.92,2022
13,"b""John Brown's Army""",4,--hidden--,b'The Scientist',9,--hidden--,127.87,118.04,114.62,114.46,2022
14,"b""John Brown's Army""",4,--hidden--,b'Saquon These Nuts',5,--hidden--,116.28,104.9,97.8,87.52,2022
16,"b""John Brown's Army""",4,--hidden--,b'The Twelve Apostles',10,--hidden--,115.54,129.4,103.32,98.5,2022
17,"b""John Brown's Army""",4,--hidden--,b'who invited canada',14,--hidden--,122.24,143.9,120.93,83.1,2022
1,b'Saquon These Nuts',5,--hidden--,b'Starr is Born',6,--hidden--,118.93,114.68,121.83,80.1,2022
2,b'Saquon These Nuts',5,--hidden--,b'The Twelve Apostles',10,--hidden--,110.18,134.0,122.66,139.42,2022
3,b'Saquon These Nuts',5,--hidden--,b'who invited canada',14,--hidden--,106.68,92.84,113.14,114.92,2022
4,b'Saquon These Nuts',5,--hidden--,b'The fishingtons',8,--hidden--,100.27,118.4,113.69,134.08,2022
5,b'Saquon These Nuts',5,--hidden--,b'Thug Bungalow',11,--hidden--,109.77,90.54,120.82,94.4,2022
6,b'Saquon These Nuts',5,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,113.1,102.92,97.73,61.7,2022
7,b'Saquon These Nuts',5,--hidden--,b'SuperCam That Ho',7,--hidden--,103.23,76.2,104.27,121.72,2022
8,b'Saquon These Nuts',5,--hidden--,"b""We're Back""",13,--hidden--,92.02,117.56,114.79,144.64,2022
9,b'Saquon These Nuts',5,--hidden--,b'Immortal Duffmen',2,--hidden--,87.62,69.0,106.61,98.7,2022
10,b'Saquon These Nuts',5,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,87.7,49.42,105.4,124.24,2022
11,b'Saquon These Nuts',5,--hidden--,b'Thunder Crotches',12,--hidden--,41.59,38.8,93.99,103.34,2022
12,b'Saquon These Nuts',5,--hidden--,b'The Scientist',9,--hidden--,110.78,94.14,105.88,115.44,2022
13,b'Saquon These Nuts',5,--hidden--,b'Starr is Born',6,--hidden--,110.73,90.64,105.84,85.58,2022
14,b'Saquon These Nuts',5,--hidden--,"b""John Brown's Army""",4,--hidden--,97.8,87.52,116.28,104.9,2022
1,b'Starr is Born',6,--hidden--,b'Saquon These Nuts',5,--hidden--,121.83,80.1,118.93,114.68,2022
2,b'Starr is Born',6,--hidden--,b'The fishingtons',8,--hidden--,95.68,78.06,112.77,106.46,2022
3,b'Starr is Born',6,--hidden--,b'Immortal Duffmen',2,--hidden--,103.88,77.9,113.37,106.1,2022
4,b'Starr is Born',6,--hidden--,b'who invited canada',14,--hidden--,97.97,70.94,114.61,125.52,2022
5,b'Starr is Born',6,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,105.15,113.68,107.05,144.14,2022
6,b'Starr is Born',6,--hidden--,b'The Scientist',9,--hidden--,113.52,106.24,100.49,90.82,2022
7,b'Starr is Born',6,--hidden--,b'Thug Bungalow',11,--hidden--,103.95,116.76,109.48,84.86,2022
8,b'Starr is Born',6,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,97.47,117.22,93.69,85.82,2022
9,b'Starr is Born',6,--hidden--,"b""We're Back""",13,--hidden--,98.33,73.14,100.23,102.96,2022
10,b'Starr is Born',6,--hidden--,b'SuperCam That Ho',7,--hidden--,101.46,115.16,104.44,86.74,2022
11,b'Starr is Born',6,--hidden--,"b""John Brown's Army""",4,--hidden--,108.39,84.78,119.07,151.76,2022
12,b'Starr is Born',6,--hidden--,b'Thunder Crotches',12,--hidden--,113.05,105.9,107.09,89.62,2022
13,b'Starr is Born',6,--hidden--,b'Saquon These Nuts',5,--hidden--,105.84,85.58,110.73,90.64,2022
14,b'Starr is Born',6,--hidden--,b'The Twelve Apostles',10,--hidden--,100.78,87.64,110.09,123.88,2022
15,b'Starr is Born',6,--hidden--,b'The Scientist',9,--hidden--,114.03,105.64,104.45,118.72,2022
16,b'Starr is Born',6,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,107.85,121.22,106.41,119.88,2022
1,b'SuperCam That Ho',7,--hidden--,b'Thug Bungalow',11,--hidden--,112.59,120.86,121.92,112.52,2022
2,b'SuperCam That Ho',7,--hidden--,b'The Scientist',9,--hidden--,111.34,124.26,108.42,82.98,2022
3,b'SuperCam That Ho',7,--hidden--,"b""John Brown's Army""",4,--hidden--,106.38,94.56,115.17,149.42,2022
4,b'SuperCam That Ho',7,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,106.17,104.3,114.71,91.16,2022
5,b'SuperCam That Ho',7,--hidden--,b'The fishingtons',8,--hidden--,98.1,108.62,110.74,138.98,2022
6,b'SuperCam That Ho',7,--hidden--,b'Immortal Duffmen',2,--hidden--,94.12,70.52,115.47,134.76,2022
7,b'SuperCam That Ho',7,--hidden--,b'Saquon These Nuts',5,--hidden--,104.27,121.72,103.23,76.2,2022
8,b'SuperCam That Ho',7,--hidden--,b'who invited canada',14,--hidden--,114.64,145.42,119.7,118.08,2022
9,b'SuperCam That Ho',7,--hidden--,b'Thunder Crotches',12,--hidden--,99.88,66.1,98.42,61.0,2022
10,b'SuperCam That Ho',7,--hidden--,b'Starr is Born',6,--hidden--,104.44,86.74,101.46,115.16,2022
11,b'SuperCam That Ho',7,--hidden--,b'The Twelve Apostles',10,--hidden--,102.83,101.3,106.15,127.06,2022
12,b'SuperCam That Ho',7,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,104.23,143.96,115.94,91.14,2022
13,b'SuperCam That Ho',7,--hidden--,"b""We're Back""",13,--hidden--,108.55,98.5,110.95,124.7,2022
14,b'SuperCam That Ho',7,--hidden--,b'Thug Bungalow',11,--hidden--,114.7,112.48,105.34,85.16,2022
15,b'SuperCam That Ho',7,--hidden--,b'The Twelve Apostles',10,--hidden--,108.35,91.92,115.32,111.1,2022
16,b'SuperCam That Ho',7,--hidden--,b'The fishingtons',8,--hidden--,100.48,74.4,111.57,107.5,2022
1,b'The fishingtons',8,--hidden--,b'who invited canada',14,--hidden--,120.97,70.22,117.55,124.2,2022
2,b'The fishingtons',8,--hidden--,b'Starr is Born',6,--hidden--,112.77,106.46,95.68,78.06,2022
3,b'The fishingtons',8,--hidden--,b'The Twelve Apostles',10,--hidden--,114.07,89.7,114.17,97.6,2022
4,b'The fishingtons',8,--hidden--,b'Saquon These Nuts',5,--hidden--,113.69,134.08,100.27,118.4,2022
5,b'The fishingtons',8,--hidden--,b'SuperCam That Ho',7,--hidden--,110.74,138.98,98.1,108.62,2022
6,b'The fishingtons',8,--hidden--,b'Thug Bungalow',11,--hidden--,112.17,97.0,119.36,94.08,2022
7,b'The fishingtons',8,--hidden--,"b""We're Back""",13,--hidden--,104.09,133.54,103.38,98.04,2022
8,b'The fishingtons',8,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,96.76,77.78,109.07,136.78,2022
9,b'The fishingtons',8,--hidden--,"b""John Brown's Army""",4,--hidden--,103.49,108.44,119.89,155.32,2022
10,b'The fishingtons',8,--hidden--,b'Immortal Duffmen',2,--hidden--,97.62,100.4,103.21,83.1,2022
11,b'The fishingtons',8,--hidden--,b'The Scientist',9,--hidden--,105.31,144.3,94.78,87.86,2022
12,b'The fishingtons',8,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,117.23,133.3,110.7,97.7,2022
13,b'The fishingtons',8,--hidden--,b'Thunder Crotches',12,--hidden--,117.12,138.24,99.81,70.5,2022
14,b'The fishingtons',8,--hidden--,b'who invited canada',14,--hidden--,123.83,110.56,106.21,117.0,2022
15,b'The fishingtons',8,--hidden--,"b""We're Back""",13,--hidden--,118.32,93.1,111.07,145.54,2022
16,b'The fishingtons',8,--hidden--,b'SuperCam That Ho',7,--hidden--,111.57,107.5,100.48,74.4,2022
1,b'The Scientist',9,--hidden--,"b""We're Back""",13,--hidden--,115.47,67.9,115.61,110.9,2022
2,b'The Scientist',9,--hidden--,b'SuperCam That Ho',7,--hidden--,108.42,82.98,111.34,124.26,2022
3,b'The Scientist',9,--hidden--,b'Thunder Crotches',12,--hidden--,105.13,87.46,104.0,52.34,2022
4,b'The Scientist',9,--hidden--,b'Thug Bungalow',11,--hidden--,101.48,107.46,115.43,106.78,2022
5,b'The Scientist',9,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,98.37,68.42,121.32,120.68,2022
6,b'The Scientist',9,--hidden--,b'Starr is Born',6,--hidden--,100.49,90.82,113.52,106.24,2022
7,b'The Scientist',9,--hidden--,b'who invited canada',14,--hidden--,97.71,86.22,115.61,122.24,2022
8,b'The Scientist',9,--hidden--,b'Immortal Duffmen',2,--hidden--,100.03,85.84,113.99,95.32,2022
9,b'The Scientist',9,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,86.51,102.0,105.15,97.9,2022
10,b'The Scientist',9,--hidden--,b'The Twelve Apostles',10,--hidden--,101.65,112.24,110.28,87.2,2022
11,b'The Scientist',9,--hidden--,b'The fishingtons',8,--hidden--,94.78,87.86,105.31,144.3,2022
12,b'The Scientist',9,--hidden--,b'Saquon These Nuts',5,--hidden--,105.88,115.44,110.78,94.14,2022
13,b'The Scientist',9,--hidden--,"b""John Brown's Army""",4,--hidden--,114.62,114.46,127.87,118.04,2022
14,b'The Scientist',9,--hidden--,"b""We're Back""",13,--hidden--,92.07,85.52,106.07,98.68,2022
15,b'The Scientist',9,--hidden--,b'Starr is Born',6,--hidden--,104.45,118.72,114.03,105.64,2022
16,b'The Scientist',9,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,104.47,128.56,104.68,125.76,2022
17,b'The Scientist',9,--hidden--,b'Thug Bungalow',11,--hidden--,107.74,103.28,109.24,69.06,2022
1,b'The Twelve Apostles',10,--hidden--,"b""John Brown's Army""",4,--hidden--,115.84,115.62,114.15,123.22,2022
2,b'The Twelve Apostles',10,--hidden--,b'Saquon These Nuts',5,--hidden--,122.66,139.42,110.18,134.0,2022
3,b'The Twelve Apostles',10,--hidden--,b'The fishingtons',8,--hidden--,114.17,97.6,114.07,89.7,2022
4,b'The Twelve Apostles',10,--hidden--,"b""We're Back""",13,--hidden--,120.32,153.86,110.57,119.58,2022
5,b'The Twelve Apostles',10,--hidden--,b'who invited canada',14,--hidden--,128.38,118.96,115.66,131.68,2022
6,b'The Twelve Apostles',10,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,104.73,82.34,112.0,103.22,2022
7,b'The Twelve Apostles',10,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,101.37,111.04,104.05,49.38,2022
8,b'The Twelve Apostles',10,--hidden--,b'Thunder Crotches',12,--hidden--,121.48,134.78,95.39,105.04,2022
9,b'The Twelve Apostles',10,--hidden--,b'Thug Bungalow',11,--hidden--,125.84,103.04,111.66,138.9,2022
10,b'The Twelve Apostles',10,--hidden--,b'The Scientist',9,--hidden--,110.28,87.2,101.65,112.24,2022
11,b'The Twelve Apostles',10,--hidden--,b'SuperCam That Ho',7,--hidden--,106.15,127.06,102.83,101.3,2022
12,b'The Twelve Apostles',10,--hidden--,"b""John Brown's Army""",4,--hidden--,107.69,159.92,126.12,102.86,2022
13,b'The Twelve Apostles',10,--hidden--,b'Immortal Duffmen',2,--hidden--,122.05,125.64,106.32,83.42,2022
14,b'The Twelve Apostles',10,--hidden--,b'Starr is Born',6,--hidden--,110.09,123.88,100.78,87.64,2022
15,b'The Twelve Apostles',10,--hidden--,b'SuperCam That Ho',7,--hidden--,115.32,111.1,108.35,91.92,2022
16,b'The Twelve Apostles',10,--hidden--,"b""John Brown's Army""",4,--hidden--,103.32,98.5,115.54,129.4,2022
17,b'The Twelve Apostles',10,--hidden--,"b""We're Back""",13,--hidden--,84.43,61.36,88.9,91.88,2022
1,b'Thug Bungalow',11,--hidden--,b'SuperCam That Ho',7,--hidden--,121.92,112.52,112.59,120.86,2022
2,b'Thug Bungalow',11,--hidden--,b'Thunder Crotches',12,--hidden--,123.51,113.88,106.47,113.78,2022
3,b'Thug Bungalow',11,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,115.91,103.16,117.47,129.9,2022
4,b'Thug Bungalow',11,--hidden--,b'The Scientist',9,--hidden--,115.43,106.78,101.48,107.46,2022
5,b'Thug Bungalow',11,--hidden--,b'Saquon These Nuts',5,--hidden--,120.82,94.4,109.77,90.54,2022
6,b'Thug Bungalow',11,--hidden--,b'The fishingtons',8,--hidden--,119.36,94.08,112.17,97.0,2022
7,b'Thug Bungalow',11,--hidden--,b'Starr is Born',6,--hidden--,109.48,84.86,103.95,116.76,2022
8,b'Thug Bungalow',11,--hidden--,"b""John Brown's Army""",4,--hidden--,108.83,118.94,118.2,117.92,2022
9,b'Thug Bungalow',11,--hidden--,b'The Twelve Apostles',10,--hidden--,111.66,138.9,125.84,103.04,2022
10,b'Thug Bungalow',11,--hidden--,"b""We're Back""",13,--hidden--,96.45,86.56,114.88,98.14,2022
11,b'Thug Bungalow',11,--hidden--,b'who invited canada',14,--hidden--,100.72,77.9,123.41,100.42,2022
12,b'Thug Bungalow',11,--hidden--,b'Immortal Duffmen',2,--hidden--,99.88,80.44,113.32,106.82,2022
13,b'Thug Bungalow',11,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,91.04,115.14,99.05,111.42,2022
14,b'Thug Bungalow',11,--hidden--,b'SuperCam That Ho',7,--hidden--,105.34,85.16,114.7,112.48,2022
15,b'Thug Bungalow',11,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,102.55,106.68,115.66,98.24,2022
16,b'Thug Bungalow',11,--hidden--,b'Immortal Duffmen',2,--hidden--,107.51,110.56,104.7,80.28,2022
17,b'Thug Bungalow',11,--hidden--,b'The Scientist',9,--hidden--,109.24,69.06,107.74,103.28,2022
1,b'Thunder Crotches',12,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,112.07,100.16,115.27,113.0,2022
2,b'Thunder Crotches',12,--hidden--,b'Thug Bungalow',11,--hidden--,106.47,113.78,123.51,113.88,2022
3,b'Thunder Crotches',12,--hidden--,b'The Scientist',9,--hidden--,104.0,52.34,105.13,87.46,2022
4,b'Thunder Crotches',12,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,109.03,103.2,113.29,98.32,2022
5,b'Thunder Crotches',12,--hidden--,"b""John Brown's Army""",4,--hidden--,102.5,71.36,119.84,126.76,2022
6,b'Thunder Crotches',12,--hidden--,"b""We're Back""",13,--hidden--,98.46,62.06,96.39,109.42,2022
7,b'Thunder Crotches',12,--hidden--,b'Immortal Duffmen',2,--hidden--,92.28,151.68,102.52,90.78,2022
8,b'Thunder Crotches',12,--hidden--,b'The Twelve Apostles',10,--hidden--,95.39,105.04,121.48,134.78,2022
9,b'Thunder Crotches',12,--hidden--,b'SuperCam That Ho',7,--hidden--,98.42,61.0,99.88,66.1,2022
10,b'Thunder Crotches',12,--hidden--,b'who invited canada',14,--hidden--,101.56,89.88,122.81,143.78,2022
11,b'Thunder Crotches',12,--hidden--,b'Saquon These Nuts',5,--hidden--,93.99,103.34,41.59,38.8,2022
12,b'Thunder Crotches',12,--hidden--,b'Starr is Born',6,--hidden--,107.09,89.62,113.05,105.9,2022
